datetime,11154700,11200800,11299600,11046360,11180825,11046300,11180960,11182500,11449500,11379500,11284400,11224500,11253310,11141280,11151300,11469000,11111500,11176400,11172945,11132500,11475800,11134800,11180900,11475560,11476600,00000000
2000-02-01,0.16644141387215447,0.27446126522697073,0.3086307207065131,0.24488747117693224,0.3789978844245509,0.22853626653697418,0.38069915774353597,0.3890001250859966,0.2792154332988626,0.27001991345358695,0.24020337250653548,0.2085813715658333,0.2620046029741294,0.29013190236455166,0.2396727236961892,0.4223940697670828,0.19936386642992684,0.21051727656569721,0.2746707452863148,0.31507715609465753,0.41691060597028146,0.2847648389556628,0.3914798054755044,0.4495619325816439,0.47051815398912217,0.31106691876750703
2000-03-01,0.17520390654155787,0.29293765613904144,0.3459656534195448,0.26361809078375,0.4174013480987272,0.21304212608551293,0.41798674262209434,0.4184461754956532,0.2735058417786971,0.27372048353816825,0.26554382256659054,0.2422216187505203,0.28053592625789364,0.3138932634812161,0.2984592893256601,0.4266589594224468,0.24776802906414092,0.23599451597313287,0.29587261892686906,0.32231619061791167,0.40017479803793005,0.29699765060459704,0.40859922550432287,0.43652748437226147,0.4491486149451996,0.32368414565826326
2000-04-01,0.18577804819534044,0.36068341785174546,0.34771086842243587,0.3211716755413986,0.45183798640288864,0.2671840611394554,0.457676828153565,0.4570531146413159,0.3191284022750777,0.3199928574645261,0.2893976755140012,0.27734527015510496,0.2408226347524955,0.3976063612075389,0.3442207296950188,0.45251711021185814,0.2732146296112846,0.27629051176533603,0.32553594234258626,0.41547719591061927,0.45902342568942245,0.39346817422564345,0.4509435482708933,0.4992450575451305,0.45806911334627093,0.3797777450980392
2000-05-01,0.19061476382150672,0.3613082671752948,0.297547538506019,0.30461313202748025,0.36727864472267396,0.2908388928118818,0.3818994646121702,0.37923373256613924,0.3571795336091003,0.32082237413105613,0.3151667188714351,0.23595847467704673,0.21093347280505195,0.3995857354464658,0.2362746370626871,0.48983573756596444,0.3428022853528621,0.24363145906948103,0.2830933027915838,0.41277534466948745,0.45678556404929954,0.39477294382512046,0.3600548469020172,0.4873242302973651,0.48396086246481046,0.4010207142857143
2000-06-01,0.2047011502372449,0.3657921894062165,0.23658262629448557,0.24642567273634933,0.2914324367122017,0.25194844602715133,0.3162500881431182,0.29819946213021453,0.36085809410548103,0.3076130259721121,0.3074101210522599,0.21372463582275314,0.2012618557751069,0.40655217371549046,0.2094226263981013,0.5039491780891711,0.33149179551464286,0.23198397940668355,0.25951802583088224,0.3452134698605236,0.47866507435719907,0.3450107175278694,0.2641216714697406,0.5276960916048372,0.5583584196572556,0.33526504201680674
2000-07-01,0.2007904155781841,0.3303384350133835,0.23591628949166799,0.2130204697268644,0.2713246257627263,0.22204539115876906,0.2968859591277095,0.25967768465820257,0.34386359979317493,0.2999041705218171,0.3175739313723182,0.20160816866906348,0.18836630067223473,0.3661565438650695,0.18847616603264403,0.4704949593020205,0.3091674800155459,0.22125042193726527,0.24683087815983146,0.29122872299351693,0.4506570250700469,0.298650546497694,0.24251138328530256,0.5034156394227959,0.5257245770355596,0.28138117647058825
2000-08-01,0.19409634936290454,0.3084868276461699,0.2190142340850548,0.18649978843273832,0.24045527521483032,0.19766603192121168,0.26279818490467477,0.24057803802614294,0.34033002688728037,0.2870440201504942,0.2984235298273711,0.1927004960738224,0.17852699653697293,0.35662497137456606,0.17998780733840558,0.42757841687020787,0.2894182946344885,0.20947807214027553,0.22975072522568218,0.2678514937018388,0.4118810819052687,0.26532794763789536,0.225269704610951,0.46062130630367465,0.4824510126547684,0.2483353921568627
2000-09-01,0.18971283920669627,0.2853804398295674,0.21182361746307088,0.17721529108327208,0.22108994679391103,0.19619024382830072,0.2449616348916166,0.22766657389455247,0.31456409513960715,0.2660030467285129,0.2757889404394622,0.1870864775785731,0.16893071542065594,0.3203444512095381,0.1721977941702432,0.3922047536043032,0.27915056238426555,0.1990467784597845,0.2178280578377343,0.2436764904843874,0.4123960422312816,0.23135415773993231,0.20581602485590766,0.46015332710171164,0.4495397019433138,0.22773401960784317
2000-10-01,0.1877833941994989,0.31219292139332483,0.24739526099984216,0.17103817125062423,0.23437549986276227,0.18152823385818312,0.2550710205014363,0.2266284508099318,0.2937471690796278,0.2563799651603608,0.260569192906432,0.18680530757369762,0.16763805663067843,0.2673383235491902,0.17024635282546496,0.38335172179009364,0.2662921148086904,0.19863447673123077,0.23127359603746156,0.20478659448850567,0.36730274477344343,0.21550566106249314,0.22598666066282422,0.4039134895133492,0.4422384214338432,0.2107719467787115
